last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,2018-04-26 10:55:14.697815,, 9 Apr 2015	 ,,us-cia-world-leaders.9023bde6e5f7d3b41ac27f5d2fa2510dafdb0e7b,,,us-cia-world-leaders,Serbia,individual,"Min. of Labor, Employment, Veteran, & Social Issues",,Aleksandar VULIN,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,,2018-04-12 08:15:56.796525
,2018-04-26 10:55:16.790226,, 11 Mar 2015	 ,,us-cia-world-leaders.04dfcaba11709c49bf5643738051c21cc62b7ced,,,us-cia-world-leaders,Saint Vincent and the Grenadines,individual,Min. of Education,,Girlyn MIGUEL,https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,,,,2018-04-12 08:15:48.314904
,2018-04-26 10:55:16.870638,, 11 Mar 2015	 ,,us-cia-world-leaders.ddb08bcd4614c96b5f7f48f914563cccdba35be4,,,us-cia-world-leaders,Saint Vincent and the Grenadines,individual,Min. of National Security,,Ralph Everard GONSALVES,https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,,,,2018-04-12 08:15:48.480806
,2018-04-26 10:55:17.187646,, 26 Feb 2016	 ,,us-cia-world-leaders.3c7e841bb9678f65db3ca2abb16624dc333669b6,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Development Strategies & International Trade,,Malik SAMARAWICKREMA,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:13.830530
,2018-04-26 10:55:17.419180,, 26 Feb 2016	 ,,us-cia-world-leaders.2c6d1f1f2ee634e6761a293f84df0b28afbf4658,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Higher Education and Highways,,Lakshman KIRIELLA,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:15.049916
,2018-04-26 10:55:17.477410,, 26 Feb 2016	 ,,us-cia-world-leaders.9135c480cee63ba46ae921c89145b7a49996eb6b,,,us-cia-world-leaders,Sri Lanka,individual,"Min. of Prison Reforms, Rehabilitation, Resettlement, & Hindu Religious Affairs",,D. M. SWAMINATHAN,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:19.521209
,2018-04-26 10:55:18.131661,, 19 Dec 2016	 ,,us-cia-world-leaders.f39c1debd83b6794d0fc883a4b0dfef1ccd6383b,,,us-cia-world-leaders,Peru,individual,Min. of Environment,,Elsa GALARZA Contreras,https://www.cia.gov/library/publications/resources/world-leaders-1/PE.html,,,,2018-04-12 08:15:48.769836
,2018-04-26 10:55:19.280689,, 21 Jul 2014	 ,,us-cia-world-leaders.9133156164d615c9ce197f16ad74f82daee7eb4c,,,us-cia-world-leaders,Sierra Leone,individual,"Min. of Agriculture, Food Security, & Forestry",,Sam SESAY,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:15:57.773781
,2018-04-26 10:55:19.439090,, 21 Jul 2014	 ,,us-cia-world-leaders.e94622675f575c2fcccd7213cc11568e56c01cda,,,us-cia-world-leaders,Sierra Leone,individual,Min. of Local Govt. & Rural Development,,Diana KONOMANYI,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:15:58.084302
,2018-04-26 10:55:19.633917,, 21 Jul 2014	 ,,us-cia-world-leaders.f7c400ce477c53a1a99970147a50b7cf7df2bf71,,,us-cia-world-leaders,Sierra Leone,individual,Min. of Transport & Aviation,,Balogun KOROMA,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:15:58.132923
,2018-04-26 10:55:19.864771,, 27 Jul 2016	 ,,us-cia-world-leaders.3b265da9b134f95fd76dbd1258f2be487bea8133,,,us-cia-world-leaders,Syria,individual,Dep. Prime Min. for Services Affairs,,Umar Ibrahim GHALAWANJI,https://www.cia.gov/library/publications/resources/world-leaders-1/SY.html,,,,2018-04-12 08:16:21.949110
,2018-04-26 10:54:55.962093,, 11 Jan 2017	 ,,us-cia-world-leaders.9c34029c7c80f1bda497ed074c4773f937dfeb9e,,,us-cia-world-leaders,Gabon,individual,Junior Min. to the Min. of Foreign Affairs in Charge of Regional Integration and Gabonese Living Abroad,,Calixte NSIE EDANG,https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,,,,2018-04-12 08:15:37.811697
,2018-04-26 10:54:56.069446,, 11 Jan 2017	 ,,us-cia-world-leaders.07a3e57307162b528ea8c2f3bf512efd1ecbd27e,,,us-cia-world-leaders,Gabon,individual,Min. of State,,Denise MEKAM'NE,https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,,,,2018-04-12 08:15:38.117955
,2018-04-26 10:54:57.458348,, 28 Sep 2015	 ,,us-cia-world-leaders.a2948a7f3cc8712f8f4e00727b60eff6054531ef,,,us-cia-world-leaders,Guinea-Bissau,individual,Min. in the Presidency for the Council of Ministers & Parliamentary Affairs,,Baciro DJA,https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,,,,2018-04-12 08:15:52.187924
,2018-04-26 10:54:57.623722,, 28 Sep 2015	 ,,us-cia-world-leaders.310ade4fbef29809247b100681e2e0815681e59e,,,us-cia-world-leaders,Guinea-Bissau,individual,Min. of National Defense,,Cadi MANE,https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,,,,2018-04-12 08:15:52.400122
,2018-04-26 10:55:03.955054,, 28 Jul 2016	 ,,us-cia-world-leaders.1b5190f3a4a1cee06e0da5c4888064d52fc5de07,,,us-cia-world-leaders,Kenya,individual,Cabinet Sec. for Environment & Natural Resources,,Judi Wangalwa WAKHUNGU,https://www.cia.gov/library/publications/resources/world-leaders-1/KE.html,,,,2018-04-12 08:15:37.024476
,2018-04-26 10:55:07.571991,, 21 Apr 2015	 ,,us-cia-world-leaders.6801c1b1a4ba8877562422689cd5fd7f51480b66,,,us-cia-world-leaders,Namibia,individual,"Min. of Agriculture, Water, & Forestry",,John MUTORWA,https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:44.162349
,2018-04-26 10:55:07.649889,, 21 Apr 2015	 ,,us-cia-world-leaders.69cb33ed251417d256bd652c607f38252d4bbe39,,,us-cia-world-leaders,Namibia,individual,Min. of Home Affairs & Immigration,,Pendukeni IIVULA-ITHANA,https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:43.855274
,2018-04-26 10:55:07.830287,, 21 Apr 2015	 ,,us-cia-world-leaders.4bae0f69d422167c56c5a307e4260bcc30e7fdc6,,,us-cia-world-leaders,Namibia,individual,Min. of Urban & Rural Development,,Sophia SHANINGWE,https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:43.946097
,2018-04-26 10:55:07.924374,, 21 Apr 2015	 ,,us-cia-world-leaders.629501512b5f18731970aa8fdfd2c2488a68f01b,,,us-cia-world-leaders,Namibia,individual,"Permanent Representative to the UN, New York",,Wilfried Inotira EMVULA,https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:46.154361
,2018-04-26 10:55:08.171611,, 20 Jul 2016	 ,,us-cia-world-leaders.9732e9b948d7d4cea0a5d72b3450647cb507b3e3,,,us-cia-world-leaders,Marshall Islands,individual,Min. of Health,,Kalani KANEKO,https://www.cia.gov/library/publications/resources/world-leaders-1/RM.html,,,,2018-04-12 08:15:45.819380
,2018-04-26 10:55:09.805421,, 7 Apr 2015	 ,,us-cia-world-leaders.f48e26926d8b5eafc0c3a32ebf1450d16125620a,,,us-cia-world-leaders,Nicaragua,individual,Min. of Labor,,Jeannette CHAVEZ Gomez,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,,2018-04-12 08:15:48.497252
,2018-04-26 10:55:13.124968,, 7 Dec 2016	 ,,us-cia-world-leaders.5b98eb8b402727ddbee9f4fc03ecd9a654809500,,,us-cia-world-leaders,Montenegro,individual,Min. of Defense,,Predrag BOSKOVIC,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:06.073995
,2018-04-26 10:55:13.215542,, 7 Dec 2016	 ,,us-cia-world-leaders.561b8276bbf3705c61e7b6167a7eee4470101d19,,,us-cia-world-leaders,Montenegro,individual,Min. of Justice,,Zoran PAZIN,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:06.545233
,2018-04-26 10:55:14.643370,, 9 Apr 2015	 ,,us-cia-world-leaders.40c8b56367484e8ca289056b7e1f3e9c8710ce5a,,,us-cia-world-leaders,Serbia,individual,Min. of Youth & Sports,,Vanja UDOVICIC,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,,2018-04-12 08:15:54.942101
,2018-04-26 10:55:14.653563,, 9 Apr 2015	 ,,us-cia-world-leaders.b56936b0247fe717d9f5e9b11cbafe6353904e6c,,,us-cia-world-leaders,Serbia,individual,Min. of Justice,,Nikola SELAKOVIC,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,,2018-04-12 08:15:54.779689
,2018-04-26 10:55:16.783825,, 11 Mar 2015	 ,,us-cia-world-leaders.0edd28f4878168484bbeef8b865a3f7eafc63b30,,,us-cia-world-leaders,Saint Vincent and the Grenadines,individual,Min. of Finance,,Ralph Everard GONSALVES,https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,,,,2018-04-12 08:15:48.198096
,2018-04-26 10:55:16.864975,, 11 Mar 2015	 ,,us-cia-world-leaders.4e426832ba90c6c8602268bbceb0e72c22e9c68c,,,us-cia-world-leaders,Saint Vincent and the Grenadines,individual,"Min. of National Reconciliation, the Public Service, Labor, Information, & Ecclesiastical Affairs",,Maxwell CHARLES,https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,,,,2018-04-12 08:15:48.374403
,2018-04-26 10:55:17.420024,, 26 Feb 2016	 ,,us-cia-world-leaders.bb73b9efe9858fd0dda06a22a18fe6990f9cff9f,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Plantation Industries,,Navin DISSANAYAKE,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:20.840973
,2018-04-26 10:55:18.138878,, 19 Dec 2016	 ,,us-cia-world-leaders.bd5af8700999a18d323ec52ff7ef983c828b6f0a,,,us-cia-world-leaders,Peru,individual,Min. of Production,,Bruno GIUFFRA Monteverde,https://www.cia.gov/library/publications/resources/world-leaders-1/PE.html,,,,2018-04-12 08:15:51.570225
,2018-04-26 10:55:19.223202,, 21 Jul 2014	 ,,us-cia-world-leaders.12cf3cadfeb9ede428a3ed805a743f4bdb7ae82c,,,us-cia-world-leaders,Sierra Leone,individual,Min. of Defense & National Security,,Alfred Palo CONTEH,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:16:00.533946
,2018-04-26 10:55:19.481281,, 21 Jul 2014	 ,,us-cia-world-leaders.fca9905ea807527a167a52cc779f8d35f25d9f63,,,us-cia-world-leaders,Sierra Leone,individual,Min. of Mines & Mineral Resources,,Minkailu MASARAY,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:15:58.696375
,2018-04-26 10:55:19.678265,, 21 Jul 2014	 ,,us-cia-world-leaders.8cd3a59022d274cba787ef69468621d76290f82b,,,us-cia-world-leaders,Sierra Leone,individual,"Resident Min., North",,Ali KAMARA,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:15:58.971356
,2018-04-26 10:55:19.863600,, 27 Jul 2016	 ,,us-cia-world-leaders.9230e931802f148bff741d3ca1701c8281db52e8,,,us-cia-world-leaders,Syria,individual,Min. of Education,,Hazwan al-WAZZ,https://www.cia.gov/library/publications/resources/world-leaders-1/SY.html,,,,2018-04-12 08:16:23.104143
,2018-04-26 10:55:20.237694,, 27 Jul 2016	 ,,us-cia-world-leaders.ac01e4a40eb76a3e849b54ad0ccb9e8ed965ffda,,,us-cia-world-leaders,Syria,individual,"Permanent Representative to the UN, New York",,Bashar al-JAFARI,https://www.cia.gov/library/publications/resources/world-leaders-1/SY.html,,,,2018-04-12 08:16:21.941153
,2018-04-26 10:54:55.852508,, 11 Jan 2017	 ,,us-cia-world-leaders.24703a8182ed634b3bee41958a06779c5f90ce5d,,,us-cia-world-leaders,Gabon,individual,"Min. of Labor, Employment, Technical and Vocational Training, & Youth Integration",,Eloi NZONDO,https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,,,,2018-04-12 08:15:38.519540
,2018-04-26 10:54:56.064558,, 11 Jan 2017	 ,,us-cia-world-leaders.577d312af9a9e66d688107ae18798f38367e0e70,,,us-cia-world-leaders,Gabon,individual,Junior Min. to the Min. of Economy in Charge of Planning and Development Programming,,Noel MBOUMBA,https://www.cia.gov/library/publications/resources/world-leaders-1/GB.html,,,,2018-04-12 08:15:37.821129
,2018-04-26 10:54:59.229532,, 7 Feb 2017	 ,,us-cia-world-leaders.305b5017293719ec45d90f38446e33b33f5e17c2,,,us-cia-world-leaders,Iraq,individual,Vice Pres.,,Nuri al-MALIKI,https://www.cia.gov/library/publications/resources/world-leaders-1/IZ.html,,,,2018-04-12 08:15:31.294962
,2018-04-26 10:54:59.370161,, 7 Feb 2017	 ,,us-cia-world-leaders.0370b7051dd8a33b67c375dcb8e4962e7a4cee03,,,us-cia-world-leaders,Iraq,individual,Min. of Education,,Muhammad IQBAL,https://www.cia.gov/library/publications/resources/world-leaders-1/IZ.html,,,,2018-04-12 08:15:31.536351
,2018-04-26 10:55:03.929884,, 28 Jul 2016	 ,,us-cia-world-leaders.8f3877a89513fae51527a6b27eebceb64b23459f,,,us-cia-world-leaders,Kenya,individual,"Cabinet Sec. for Agriculture, Livestock, & Fisheries",,Willy BETT,https://www.cia.gov/library/publications/resources/world-leaders-1/KE.html,,,,2018-04-12 08:15:36.364081
,2018-04-26 10:55:07.670408,, 21 Apr 2015	 ,,us-cia-world-leaders.4a5597c6a6745724316f754358a900cf176fb0b4,,,us-cia-world-leaders,Namibia,individual,Min. of Health & Social Service,,"Bernard HAUFIKU , Dr.",https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:43.853594
,2018-04-26 10:55:07.820790,, 21 Apr 2015	 ,,us-cia-world-leaders.7c8a03726812a0d860b3735b0d428698f5b6b4bf,,,us-cia-world-leaders,Namibia,individual,Min. of Mines & Energy,,Obeth KANDJOZE,https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:44.020892
,2018-04-26 10:55:08.218865,, 20 Jul 2016	 ,,us-cia-world-leaders.9c19a66edb77e0a87df3822a21bff97554d0db16,,,us-cia-world-leaders,Marshall Islands,individual,Charge d'Affaires ad interim to the UN,,Deborah BARKER-MANASE,https://www.cia.gov/library/publications/resources/world-leaders-1/RM.html,,,,2018-04-12 08:15:46.156474
,2018-04-26 10:55:11.743893,, 29 Dec 2016	 ,,us-cia-world-leaders.c9be9b2040726318c60859f6b6a86e54ebbcf76d,,,us-cia-world-leaders,Norway,individual,Min. of Fisheries & Coastal Affairs,,Per SANDBERG,https://www.cia.gov/library/publications/resources/world-leaders-1/NO.html,,,,2018-04-12 08:16:08.713034
,2018-04-26 10:55:11.826860,, 29 Dec 2016	 ,,us-cia-world-leaders.644de7a5d41e1b02dfd12715a0a7a89e9d55a11b,,,us-cia-world-leaders,Norway,individual,Min. of Transportation & Communications,,Ketil SOLVIK-OLSEN,https://www.cia.gov/library/publications/resources/world-leaders-1/NO.html,,,,2018-04-12 08:16:08.850017
,2018-04-26 10:55:12.445977,, 6 Oct 2015	 ,,us-cia-world-leaders.8d87900737ce8823888e30c5bb783a9db0be5883,,,us-cia-world-leaders,Saint Kitts and Nevis,individual,Governor Gen.,,Cuthbert Montraville SEBASTIAN,https://www.cia.gov/library/publications/resources/world-leaders-1/SC.html,,,,2018-04-12 08:16:11.474074
,2018-04-26 10:55:12.627993,, 6 Oct 2015	 ,,us-cia-world-leaders.ecf62873358143b4d0a27f2acf8a20b4af3b594f,,,us-cia-world-leaders,Saint Kitts and Nevis,individual,Attorney Gen.,,"Vincent BYRON, Jr.",https://www.cia.gov/library/publications/resources/world-leaders-1/SC.html,,,,2018-04-12 08:16:09.324759
,2018-04-26 10:55:13.284144,, 7 Dec 2016	 ,,us-cia-world-leaders.7b278ba8e527c3ba863c5a63228e62dcd65cdbc9,,,us-cia-world-leaders,Montenegro,individual,Min. of Sports,,Nikola JANOVIC,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:06.392707
,2018-04-26 10:55:13.386536,, 10 Aug 2016	 ,,us-cia-world-leaders.ece7440abfe43f04e79114d774faf24bfdfc41b4,,,us-cia-world-leaders,Saint Lucia,individual,Governor Gen.,,"Pearlette LOUISY , Dame",https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,,,,2018-04-12 08:16:08.643347
,2018-04-26 10:55:13.498201,, 10 Aug 2016	 ,,us-cia-world-leaders.c1436564ff3adae243d8cefad1f09fa445420057,,,us-cia-world-leaders,Saint Lucia,individual,"Min. for Infrastructure, Ports, Energy, & Labor",,Stephenson KING,https://www.cia.gov/library/publications/resources/world-leaders-1/ST.html,,,,2018-04-12 08:16:09.447636
,2018-04-26 10:55:13.958544,, 13 Jan 2017	 ,,us-cia-world-leaders.fb5bacff4474084d68b1f002e12659635500baa3,,,us-cia-world-leaders,Philippines,individual,Executive Sec.,,Salvador MEDIALDEA,https://www.cia.gov/library/publications/resources/world-leaders-1/RP.html,,,,2018-04-12 08:15:49.498411
,2018-04-26 10:55:14.145130,, 8 Sep 2014	 ,,us-cia-world-leaders.305218efa179098861164686ef6d2ac2a3b02939,,,us-cia-world-leaders,Papua New Guinea,individual,"Min. for Community Development, Religion, & Family Affairs",,Loujaya TONI,https://www.cia.gov/library/publications/resources/world-leaders-1/PP.html,,,,2018-04-12 08:16:06.780149
,2018-04-26 10:55:14.353084,, 8 Sep 2014	 ,,us-cia-world-leaders.29da4672d1d3f0f296b6700fd1b7b546291f814a,,,us-cia-world-leaders,Papua New Guinea,individual,Min. for Housing & Urban Development,,Paul ISIKIEL,https://www.cia.gov/library/publications/resources/world-leaders-1/PP.html,,,,2018-04-12 08:16:07.449931
,2018-04-26 10:55:14.471892,, 8 Sep 2014	 ,,us-cia-world-leaders.65172609b44cf0d6014912a9e96ffac0bc05f47c,,,us-cia-world-leaders,Papua New Guinea,individual,Min. for Transport,,Ano PALA,https://www.cia.gov/library/publications/resources/world-leaders-1/PP.html,,,,2018-04-12 08:16:06.901447
,2018-04-26 10:55:14.537639,, 9 Apr 2015	 ,,us-cia-world-leaders.09d6427cef9c7887985259498c7c4b284bf4ce21,,,us-cia-world-leaders,Serbia,individual,Min. of Defense,,Bratislav GASIC,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,,2018-04-12 08:15:56.624740
,2018-04-26 10:55:17.216203,, 26 Feb 2016	 ,,us-cia-world-leaders.388e7da8869d0540986b15289189561c732bb8c2,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Foreign Affairs,,Mangala Pinsiri SAMARAWEERA,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:14.987398
,2018-04-26 10:55:18.250528,, 19 Dec 2016	 ,,us-cia-world-leaders.1b80e35e1c818b883ffba59c5f0b5fb83c598d47,,,us-cia-world-leaders,Peru,individual,Min. of Health,,Patricia GARCIA Funegra,https://www.cia.gov/library/publications/resources/world-leaders-1/PE.html,,,,2018-04-12 08:15:48.857569
,2018-04-26 10:55:19.302870,, 21 Jul 2014	 ,,us-cia-world-leaders.2ea3e002a92213160232baa481416382122f1501,,,us-cia-world-leaders,Sierra Leone,individual,Min. of Energy,,Oluniyi ROBBIN-COKER,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:16:00.614933
,2018-04-26 10:55:21.641040,, 8 Nov 2016	 ,,us-cia-world-leaders.6599fbcfdf5b382f715767e6233f833a94987a8a,,,us-cia-world-leaders,Spain,individual,Vice Pres. of the Govt.,,Soraya SAENZ DE SANTAMARIA Anton,https://www.cia.gov/library/publications/resources/world-leaders-1/SP.html,,,,2018-04-12 08:16:13.912713
,2018-04-26 10:55:21.855027,, 8 Nov 2016	 ,,us-cia-world-leaders.707bacced9858c4549b998a495dc05e3fad969f6,,,us-cia-world-leaders,Spain,individual,Min. of Justice,,Rafael CATALA Polo,https://www.cia.gov/library/publications/resources/world-leaders-1/SP.html,,,,2018-04-12 08:16:14.071479
,2018-04-26 10:55:03.989155,, 28 Jul 2016	 ,,us-cia-world-leaders.ae8efd9f24099ecb8dcfc4506516caa5d9882551,,,us-cia-world-leaders,Kenya,individual,"Cabinet Sec. for Information, Communication, & Technology",,Joseph MUCHERU,https://www.cia.gov/library/publications/resources/world-leaders-1/KE.html,,,,2018-04-12 08:15:38.402940
,2018-04-26 10:55:04.097157,, 28 Jul 2016	 ,,us-cia-world-leaders.d749f28ee1b8335db7b0c3df64fd8552b41755c3,,,us-cia-world-leaders,Kenya,individual,Cabinet Sec. for Water & Irrigation,,Eugene WAMALWA,https://www.cia.gov/library/publications/resources/world-leaders-1/KE.html,,,,2018-04-12 08:15:36.861879
,2018-04-26 10:55:07.469245,, 21 Apr 2015	 ,,us-cia-world-leaders.a2cc6c5eca88c027b7274dda583c63556e51c91e,,,us-cia-world-leaders,Namibia,individual,Prime Min.,,Saara KUUGONGELWA-AMADHILA,https://www.cia.gov/library/publications/resources/world-leaders-1/WA.html,,,,2018-04-12 08:15:43.593062
,2018-04-26 10:55:08.067137,, 20 Jul 2016	 ,,us-cia-world-leaders.ef7ea13f3fdda9080879c8ebb4d439e6b103695c,,,us-cia-world-leaders,Marshall Islands,individual,Min. of Finance,,Brenson S. WASE,https://www.cia.gov/library/publications/resources/world-leaders-1/RM.html,,,,2018-04-12 08:15:45.628570
,2018-04-26 10:55:08.564477,, 20 Jul 2016	 ,,us-cia-world-leaders.2c6f057d55b49dbbe603b070c877ffd0147a5fd7,,,us-cia-world-leaders,Marshall Islands,individual,Min. of Public Works,,Tony MULLER,https://www.cia.gov/library/publications/resources/world-leaders-1/RM.html,,,,2018-04-12 08:15:46.797761
,2018-04-26 10:55:09.905899,, 7 Apr 2015	 ,,us-cia-world-leaders.b96e21cc5be2447bea540d6a32d0849727e4a86e,,,us-cia-world-leaders,Nicaragua,individual,"Pres., Central Bank",,Leonardo Ovidio REYES Ramirez,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,,2018-04-12 08:15:48.572819
,2018-04-26 10:55:11.826782,, 29 Dec 2016	 ,,us-cia-world-leaders.d61956f56d86a0b16433003f8e30de9b8d8539c9,,,us-cia-world-leaders,Norway,individual,Min. of Petroleum & Energy,,Terje SOVIKNES,https://www.cia.gov/library/publications/resources/world-leaders-1/NO.html,,,,2018-04-12 08:16:07.749843
,2018-04-26 10:55:13.139206,, 7 Dec 2016	 ,,us-cia-world-leaders.5b9cde06634b9caaf79694fe48b8ab9131e4ae7e,,,us-cia-world-leaders,Montenegro,individual,Min. of Education,,Damir SEHOVIC,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:05.996572
,2018-04-26 10:55:13.211824,, 7 Dec 2016	 ,,us-cia-world-leaders.da5ee77b6fc7ad1e41d6bf9b27b1f61bdb5e16ee,,,us-cia-world-leaders,Montenegro,individual,Min. of Labor & Social Welfare,,Kemal PURISIC,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:05.994414
,2018-04-26 10:55:13.388087,, 7 Dec 2016	 ,,us-cia-world-leaders.d5fa26a9dad511f18429dfe0aa2703acadb22713,,,us-cia-world-leaders,Montenegro,individual,Pres.,,Filip VUJANOVIC,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:05.720836
,2018-04-26 10:55:13.388939,, 7 Dec 2016	 ,,us-cia-world-leaders.e70b94bcd233dba332e4c80a140b2135bc6c0502,,,us-cia-world-leaders,Montenegro,individual,"Permanent Representative to the UN, New York",,Zeljko PEROVIC,https://www.cia.gov/library/publications/resources/world-leaders-1/MJ.html,,,,2018-04-12 08:16:06.731321
,2018-04-26 10:55:14.542818,, 9 Apr 2015	 ,,us-cia-world-leaders.9cfc82561aabe73c4805c67eed22cc1a8baafe81,,,us-cia-world-leaders,Serbia,individual,Dep. Prime Min.,,Rasim LJAJIC,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,,2018-04-12 08:15:55.080935
,2018-04-26 10:55:14.651846,, 9 Apr 2015	 ,,us-cia-world-leaders.56a54b334ba8c8f497991a781446babdad855a4f,,,us-cia-world-leaders,Serbia,individual,Min. of Health,,Zlatibor LONCAR,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,,2018-04-12 08:15:54.570161
,2018-04-26 10:55:16.789741,, 11 Mar 2015	 ,,us-cia-world-leaders.f1b9b3158c30739503f07615f98a50e4a8fc66f9,,,us-cia-world-leaders,Saint Vincent and the Grenadines,individual,"Min. of Agriculture, Industry, Forestry, Fisheries, & Rural Transformation",,Saboto CAESAR,https://www.cia.gov/library/publications/resources/world-leaders-1/VC.html,,,,2018-04-12 08:15:48.314233
,2018-04-26 10:55:17.214777,, 26 Feb 2016	 ,,us-cia-world-leaders.69e0b719a385b40f6d7016a0957237de0a563620,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Education,,Akila Viraj KARIYAWASAM,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:15.213211
,2018-04-26 10:55:17.252329,, 26 Feb 2016	 ,,us-cia-world-leaders.5da1636e7220cf460924954102403c02f4590be8,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Parliamentary Reforms & Mass Media,,Gayantha KARUNATHILAKA,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:17.300809
,2018-04-26 10:55:17.359655,, 26 Feb 2016	 ,,us-cia-world-leaders.63ef735ae1e36366e23eeeb4d0511d829666b6df,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Justice & Buddha Sasana,,Wijedasa RAJAPAKSHE,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:14.285295
,2018-04-26 10:55:17.477198,, 26 Feb 2016	 ,,us-cia-world-leaders.92f986c6340736baa78958b4d578d05af4c8c13d,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Public Administration & Management,,Ranjith Madduma BANDARA,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:21.109391
,2018-04-26 10:55:17.617182,, 26 Feb 2016	 ,,us-cia-world-leaders.cbd76ea0064302a25451fe8d1515b710883f5211,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Urban Planning & Water Supply,,Rauf HAKEEM,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:19.019732
,2018-04-26 10:55:17.619857,, 26 Feb 2016	 ,,us-cia-world-leaders.f1e21a5bf5871d5b6512bd7bbaa37b1577359ffe,,,us-cia-world-leaders,Sri Lanka,individual,Min. of Rural Economic Affairs,,Pelisge HARISAN,https://www.cia.gov/library/publications/resources/world-leaders-1/CE.html,,,,2018-04-12 08:16:17.975939
,2018-04-26 10:55:19.490966,, 21 Jul 2014	 ,,us-cia-world-leaders.429dbd1361f9641348e2bae821ac437291aaf2dd,,,us-cia-world-leaders,Sierra Leone,individual,Min. of Labor & Social Security,,Matthew TEAMBO,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,,2018-04-12 08:15:59.427666
